group_key,normalized_main_function,functional_ingredient_set,composition_type,item_count,manufacturer_count,statement_no_count,dosage_form_count,base_parseable,base_partial,base_unparseable,base_missing,representative_candidate_id,representative_product_name,representative_manufacturer,representative_statement_no,grouping_confidence,hold_count,hold_reason
[밀크씨슬(카르두스마리아누스)추출물]간건강에도움을줄수있음[비타민B1]탄수화물과에너지대사에필요[비타민B6]|단|밀크씨슬+비타민B군+아연,[밀크씨슬(카르두스마리아누스)추출물]간건강에도움을줄수있음[비타민B1]탄수화물과에너지대사에필요[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요[아연]|정상적인면역기능에필요|정상적인세포분열에필요,밀크씨슬+비타민B군+아연,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,9b5b01a6-386b-448f-b1ff-382d2d2430f7,칸톱 밀크씨슬,엔피케이(주),201000190041030,B,0,
[비타민D](|칼슘과인이흡수되고이용되는데필요(|뼈의형성과유지에필요(|골다공증발생위험감소에도움을줌[비타민E]항|비타민D+비타민E+칼슘,[비타민D](|칼슘과인이흡수되고이용되는데필요(|뼈의형성과유지에필요(|골다공증발생위험감소에도움을줌[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[비타민K](|정상적인혈액응고에필요(|뼈의구성에필요,비타민D+비타민E+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,e4c4b3ef-7864-4701-8c39-910bea2da889,츄어블 DEK,(주)알피바이오,200400170061875,B,0,
[가르시니아캄보지아추출물]|탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음[비타민B1]|탄수화물과|가르시니아+비타민B군+아연,"[가르시니아캄보지아추출물]|탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음[비타민B1]|탄수화물과에너지대사에필요[나이아신]|체내에너지생성에필요[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요[비타민B2]|체내에너지생성에필요[판토텐산]|지방,탄수화물,단백질대사와에너지생성에필요[아연]|정상적인면역기능에필요|정상적인세포",가르시니아+비타민B군+아연,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,22281d07-dcd1-43fd-9859-7b8e9c86290b,츄어블 데일리컷,엔피케이(주),201000190041248,B,0,
[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|청년기이전에적절한운동과건강한식습관을유|마그네슘+아연+칼슘,[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|청년기이전에적절한운동과건강한식습관을유지하면서충분한칼슘을섭취하면향후골다공증발생의위험을감소시킬수있음[마그네슘]|에너지이용에필요|신경과근육기능유지에필요[아연]|정상적인면역기능에필요|정상적인세포분열에필요,마그네슘+아연+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,1b4f3052-0508-4a2f-b4bf-fe345ec77ddc,츄어블 칼슘마그네슘아연 ,풀무원건강생활(주),2004002000196,B,0,
뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌|에너지이용에필요||마그네슘+비타민D+칼슘,뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌|에너지이용에필요|신경과근육기능유지에필요|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌|정상적인혈액응고에필요|뼈의구성에필요,마그네슘+비타민D+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,30e95ccf-71cc-4462-a8b6-ca95c33d16dc,칠드런스 칼슘 ,코스맥스엔비티(주),20070017035794,B,0,
[비타민B1]|탄수화물과에너지대사에필요[비타민B2]|체내에너지생성에필요[비타민B6]|단백질및아미노산이용에필요|비타민B군+비타민C+비타민D+비타민E+아연+칼슘,[비타민B1]|탄수화물과에너지대사에필요[비타민B2]|체내에너지생성에필요[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요[비타민B12]|정상적인엽산대사에필요[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생,비타민B군+비타민C+비타민D+비타민E+아연+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,71a98d69-101b-41bd-a01f-b21b51d2cba5,칠드런스 포뮬라,콜마비앤에이치(주)음성공장,20060020003801,B,0,
[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요[비타민B|비타민B군+비타민C,[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요[비타민B1]|탄수화물과에너지대사에필요[비타민B2]|체내에너지생성에필요[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요,비타민B군+비타민C,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,a62580e0-9211-4787-bc30-478682e9387c,카보베라빈 캡슐,한국네츄럴팜,20110018024168,B,0,
"비타민B1:탄수화물과에너지대사에필요|비타민B2:체내에너지생성에필요|비타민B6:단백질및아미노산이용에필요,혈액의|비타민B군+비타민C","비타민B1:탄수화물과에너지대사에필요|비타민B2:체내에너지생성에필요|비타민B6:단백질및아미노산이용에필요,혈액의호모시스테인수준을정상으로유지하는데필요|비타민C:결합조직형성과기능유지에필요,철의흡수에필요,항산화작용을하여유해산소로부터세포를보호하는데필요",비타민B군+비타민C,MULTI_INGREDIENT,2,2,2,2,2,0,0,0,6d81a04e-8c7c-4885-8110-c2e88d963af0,카보엑스정,(주)유유헬스케어,200400151071253,B,0,
체내에너지생성에필요|정상적인면역기능에필요|정상적인세포분열에필요|비타민B군+아연,체내에너지생성에필요|정상적인면역기능에필요|정상적인세포분열에필요,비타민B군+아연,MULTI_INGREDIENT,2,2,2,2,2,0,0,0,c205a46c-f23d-4eec-b66c-7039d3de1aef,카젤리안,(주)팜텍코리아,20040015191112,B,0,
항산화·체지방감소·혈중콜레스테롤개선에도움을줄수있음|결합조직형성과기능유지에필요|철의흡수에필요|유해산소로부터세포|비타민C+비타민E+셀레늄,항산화·체지방감소·혈중콜레스테롤개선에도움을줄수있음|결합조직형성과기능유지에필요|철의흡수에필요|유해산소로부터세포를보호하는데필요|유해산소로부터세포를보호하는데필요|유해산소로부터세포를보호하는데필요,비타민C+비타민E+셀레늄,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,21ea4fa9-c84f-4625-b30d-5c1b0be3801e,카테킨 포텐,(주)허브큐어,20040015162235,B,0,
[비타민B1]탄수화물과에너지대사에필요[비타민B2]체내에너지생성에필요[비타민B6]|단백질및아미노산이용에필요|혈|밀크씨슬+비타민B군+비타민E,[비타민B1]탄수화물과에너지대사에필요[비타민B2]체내에너지생성에필요[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요[밀크씨슬(카르두스마리아누스)추출물]간건강에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요,밀크씨슬+비타민B군+비타민E,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,4be64cff-0eb8-46d2-a759-c3e1d9199b3f,칸휴 밀크씨슬,(주)파마피아,2020000997219,B,0,
(|뼈와치아형성에필요(|신경과근육기능유지에필요(|정상적인혈액응고에필요(|골다공증발생위험감소에도움을줌(|에너지|마그네슘+비타민D+아연+칼슘,(|뼈와치아형성에필요(|신경과근육기능유지에필요(|정상적인혈액응고에필요(|골다공증발생위험감소에도움을줌(|에너지이용에필요(|신경과근육기능유지에필요(|정상적인면역기능에필요(|정상적인세포분열에필요(|정상적인혈액응고에필요(|뼈의구성에필요(|칼슘과인이흡수되고이용되는데필요(|뼈의형성과유지에필요(|골다공증발생위험감소에도움을줌,마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,2,2,2,2,2,0,0,0,2d9cd451-bb11-4d77-9b7f-fb2bc0762592,칼마디 칼슘 마그네슘 아연 비타민D K2 ,(주)오투바이오,20130020008654,B,0,
[칼슘](|뼈와치아형성에필요(|신경과근육기능유지에필요(|정상적인혈액응고에필요(|골다공증발생위험감소에도움을줌[|마그네슘+비타민D+아연+칼슘,[칼슘](|뼈와치아형성에필요(|신경과근육기능유지에필요(|정상적인혈액응고에필요(|골다공증발생위험감소에도움을줌[마그네슘](|에너지이용에필요(|신경과근육기능유지에필요[아연](|정상적인면역기능에필요(|정상적인세포분열에필요[비타민D](|칼슘과인이흡수되고이용되는데필요(|뼈의형성과유지에필요(|골다공증발생위험감소에도움을줌[망간](|뼈형성에필요(|에너지이용에필요(|유해산소,마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,e2ac67e4-f4c2-4584-a01f-fc9f6a81cbca,칼마디아 K,우리바이오(주),20190009483756,B,0,
"[비타민D]칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,골다공증발생위험감소에도움을줌[칼슘]뼈와치아형성에|비타민D+칼슘","[비타민D]칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,골다공증발생위험감소에도움을줌[칼슘]뼈와치아형성에필요,신경과근육기능유지에필요,정상적인혈액응고에필요,골다공증발생위험감소에도움을줌",비타민D+칼슘,MULTI_INGREDIENT,2,2,2,2,2,0,0,0,4e2a55a3-0b5b-4b38-b5e5-7cef70ad5ede,칼슈모어 칼슘보충용,(주)한풍네이처팜,20120019007571,B,0,
"[비타민D]칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,골다공증발생위험감소에도움을줌[비타민K]정상적인혈|마그네슘+비타민D+아연+칼슘","[비타민D]칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,골다공증발생위험감소에도움을줌[비타민K]정상적인혈액응고에필요,뼈의구성에필요[칼슘]뼈와치아형성에필요,신경과근육기능유지에필요,정상적인혈액응고에필요,골다공증발생위험감소에도움을줌[마그네슘]에너지이용에필요,신경과근육기능유지에필요[아연]정상적인면역기능에필요,정상적인세포분열에필요",마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,b4a66e7c-a724-4356-83ce-f67689e83aa3,칼슘 마그네슘 비타민D K1 K2,이앤에스(주),20220020002146,B,0,
[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌[아연]|정상적인면|마그네슘+비타민D+아연+칼슘,[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌[아연]|정상적인면역기능에필요|정상적인세포분열에필요[마그네슘]|에너지이용에필요|신경과근육기능유지에필요[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌,마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,c0ab2f34-dd59-4c4b-b072-5fa2a73133ab,칼슘 마그네슘 비타민D 아연,(주)비오팜,200400170211354,B,0,
[칼슘]뼈와치아형성에필요/신경과근육기능유지에필요/정상적인혈액응고에필요/골다공증발생위험감소에도움을줌[마그네슘]|마그네슘+비타민D+아연+칼슘,[칼슘]뼈와치아형성에필요/신경과근육기능유지에필요/정상적인혈액응고에필요/골다공증발생위험감소에도움을줌[마그네슘]에너지이용에필요/신경과근육기능유지에필요[아연]정상적인면역기능에필요/정상적인세포분열에필요[망간]뼈형성에필요/에너지이용에필요/유해산소로부터세포를보호하는데필요[비타민D]칼슘과인이흡수되고이용되는데필요/뼈의형성과유지에필요/골다공증발생위험감소에도움을줌,마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,566d2209-1bb2-4abf-a2ba-33cd50fc36a5,칼슘 마그네슘 비타민D 아연 망간 프리미엄,(주)한풍네이처팜,20120019007974,B,0,
[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌[마그네슘|마그네슘+비타민D+아연+칼슘,[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌[마그네슘]|에너지이용에필요|신경과근육기능유지에필요[아연]|정상적인면역기능에필요|정상적인세포분열에필요[비타민K]|정상적인혈액응고에필요|뼈의구성에필요[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌,마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,d8cd0d70-5f6c-4875-89ea-02f41657188b,칼슘 마그네슘 아연 비타민D K2,(주)파마피아,2020000997270,B,0,
[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌[마그네슘|마그네슘+비타민B군+비타민D+아연+칼슘,[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌[마그네슘]|에너지이용에필요|신경과근육기능유지에필요[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요[아연]|정상적인면역기능에필요|정상적인세포분열에필요[구리]|철의운반과이용에필요|유해산소로부터세포를보호하는데필요[비타민D]|칼슘과인,마그네슘+비타민B군+비타민D+아연+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,0fd0fb05-edbc-44e5-9b9e-4662e190cc67,칼슘 마그네슘 플러스,코스맥스엔비티(주),20070017035610,B,0,
-폴리감마글루탐산:체내칼슘흡수촉진에도움을줄수있음-비타민D:칼슘과인이흡수되고이용되는데필요/뼈의형성과유지에필요/|마그네슘+비타민D+칼슘,-폴리감마글루탐산:체내칼슘흡수촉진에도움을줄수있음-비타민D:칼슘과인이흡수되고이용되는데필요/뼈의형성과유지에필요/골다공증발생위험감소에도움을줌-칼슘:뼈와치아형성에필요/신경과근육기능유지에필요/정상적인혈액응고에필요/골다공증발생위험감소에도움을줌-마그네슘:에너지이용에필요/신경과근육기능유지에필요,마그네슘+비타민D+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,446664e1-cec3-4e53-9d1d-d9710c6c9205,칼슘 챔피언,콜마비앤에이치(주)음성공장,200600200032896,B,0,
*마그네슘|에너지이용에필요|신경과근육기능유지에필요*비타민D|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|마그네슘+비타민D+아연+칼슘,*마그네슘|에너지이용에필요|신경과근육기능유지에필요*비타민D|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌*아연|정상적인면역기능에필요|정상적인세포분열에필요*칼슘|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌,마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,da0a3b5d-5c34-42cc-acd2-b33cffa33199,칼슘마그네슘아연비타민D,엠에스바이오텍(주),200400200201429,B,0,
[칼슘]뼈와치아형성에필요신경과근육기능유지에필요정상적인혈액응고에필요골다공증발생위험감소에도움을줌|칼슘,[칼슘]뼈와치아형성에필요신경과근육기능유지에필요정상적인혈액응고에필요골다공증발생위험감소에도움을줌,칼슘,SINGLE,2,1,2,2,2,0,0,0,0bd45a16-f316-4a03-b761-692234353fb6,칼슘정제,코스맥스엔비티(주),200700170353104,A,0,
비타민E:항산화작용을하여유해산소로부터세포를보호하는데필요비타민B6:(|단백질및아미노산이용에필요(|혈액의호모시스|비타민B군+비타민E,"비타민E:항산화작용을하여유해산소로부터세포를보호하는데필요비타민B6:(|단백질및아미노산이용에필요(|혈액의호모시스테인수준을정상으로유지하는데필요비오틴:지방,탄수화물,단백질대사와에너지생성에필요요오드:(|갑상선호르몬의합성에필요(|에너지생성에필요(|신경발달에필요",비타민B군+비타민E,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,7ca8f4aa-efe9-4475-963d-c8c0f8536608,커먼블루 비오틴 구미,(주)서흥 오송2공장,20172880295107,B,0,
-비타민B1:탄수화물과에너지대사에필요-비타민B2:체내에너지생성에필요-나이아신:체내에너지생성에필요-판토텐산:지|비타민B군+비타민C+비타민D+비타민E+아연+칼슘,"-비타민B1:탄수화물과에너지대사에필요-비타민B2:체내에너지생성에필요-나이아신:체내에너지생성에필요-판토텐산:지방,탄수화물,단백질대사와에너지생성에필요-비타민B6:단백질및아미노산이용에필요,혈액의호모시스테인수준을정상으로유지하는데필요-비타민B12:정상적인엽산대사에필요-비타민C:결합조직형성과기능유지에필요,철의흡수에필요,항산화작용을하여유해산소로부터세포를보호하는데필요-비",비타민B군+비타민C+비타민D+비타민E+아연+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,e2eb59bf-a006-4e07-a14d-716c5bbf1af1,컨디션 멀티,콜마비앤에이치(주)음성공장,200600200031849,B,0,
-비타민B1:탄수화물과에너지대사에필요-비타민B2:체내에너지생성에필요-나이아신:체내에너지생성에필요-판토텐산:지|비타민B군,"-비타민B1:탄수화물과에너지대사에필요-비타민B2:체내에너지생성에필요-나이아신:체내에너지생성에필요-판토텐산:지방,탄수화물,단백질대사와에너지생성에필요-비타민B6:단백질및아미노산이용에필요,혈액의호모시스테인수준을정상으로유지하는데필요-엽산:세포와혈액생성에필요,태아신경관의정상발달에필요,혈액의호모시스테인수준을정상으로유지하는데필요-비타민B12:정상적인엽산대사에필요-비오틴",비타민B군,SINGLE,2,2,2,1,2,0,0,0,a20bc3e9-5493-4ebb-bd4f-973664eaaadd,컨디션 비 컴플렉스,콜마비앤에이치(주)음성공장,200600200031863,A,0,
"유익한유산균의증식,유해균억제또는배변활동원활유익한유산균의증식,유해균억제또는배변활동원활유익한유산균의증식,유해균억|비타민C+프로바이오틱스","유익한유산균의증식,유해균억제또는배변활동원활유익한유산균의증식,유해균억제또는배변활동원활유익한유산균의증식,유해균억제또는배변활동원활",비타민C+프로바이오틱스,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,098dedea-6e16-440e-9727-df4a10906a55,컬쳐럴 안티바이오틱 써포트(Culturelle Antibiotic Support),(주)쎌바이오텍,20040017017711,B,0,
-녹차추출물:항산화∙체지방감소∙혈중콜레스테롤개선에도움을줄수있음-바나바잎추출물:식후혈당상승억제에도움을줄수있음-|비타민B군+비타민C+셀레늄,"-녹차추출물:항산화∙체지방감소∙혈중콜레스테롤개선에도움을줄수있음-바나바잎추출물:식후혈당상승억제에도움을줄수있음-콜레우스포스콜리추출물:체지방감소에도움을줄수있음-비타민B1:탄수화물과에너지대사에필요-비타민B2:체내에너지생성에필요-비타민B6:단백질및아미노산이용에필요,혈액의호모시스테인수준을정상으로유지하는데필요-비타민C:결합조직형성과기능유지에필요,철의흡수에필요,항산화작용",비타민B군+비타민C+셀레늄,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,d5a753fc-c3ee-49ef-95a7-50cf64a58432,컷슬린 안티스파이크 for 다이어트,콜마비앤에이치(주)음성공장,200600200033069,B,0,
[마리골드꽃주정추출물(지아잔틴함유)(제2025-70호)]노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을|루테인/지아잔틴+마리골드,[마리골드꽃주정추출물(지아잔틴함유)(제2025-70호)]노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을줄수있음,루테인/지아잔틴+마리골드,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,9ae1906d-0182-4854-9748-a69e772614e8,케어랩 루테인 지아잔틴,(주)비오팜2공장,2024002023368,B,0,
[홍국제품]|콜레스테롤개선|홍국,[홍국제품]|콜레스테롤개선,홍국,SINGLE,2,1,2,2,2,0,0,0,50286a8d-ccba-4c55-85a7-5f5bb073bfa9,케어홍국캡슐,농업회사법인(주)에프앤피,200700200036,A,0,
차전자피식이섬유:배변활동원활에도움을줄수있음녹차추출물:항산화·체지방감소·혈중콜레스테롤개선에도움을줄수있음|식이섬유,차전자피식이섬유:배변활동원활에도움을줄수있음녹차추출물:항산화·체지방감소·혈중콜레스테롤개선에도움을줄수있음,식이섬유,SINGLE,2,1,2,1,2,0,0,0,ba3cad3c-ef80-4d00-a802-62371415da81,케이 에세르(K ESER),한독화장품(주),2011001701630,A,0,
탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음|콜라겐/피부,탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음,콜라겐/피부,SINGLE,2,2,2,2,2,0,0,0,9d8a02a2-1f25-433c-8503-fce9a38c8eed,케이와이 파이토 콜라겐 다이어트 젤리 KY Phyto Collagen Diet Jelly,(주)바이오 로제트,20040017015372,A,0,
"-폴리감마글루탐산:체내칼슘흡수촉진에도움을줄수있음-비타민K:정상적인혈액응고에필요,뼈의구성에필요-마그네슘:에너지|마그네슘+칼슘","-폴리감마글루탐산:체내칼슘흡수촉진에도움을줄수있음-비타민K:정상적인혈액응고에필요,뼈의구성에필요-마그네슘:에너지이용에필요,신경과근육기능유지에필요",마그네슘+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,bb92c3b6-7890-4149-bbe6-d48c68bc0739,케이투 폴리마그네슘부스터,콜마비앤에이치(주)음성공장,200600200032973,B,0,
[요오드]|갑상선호르몬의합성에필요|에너지생성에필요|신경발달에필요|(원료미검출),[요오드]|갑상선호르몬의합성에필요|에너지생성에필요|신경발달에필요,(원료미검출),MULTI_FUNCTION,2,2,2,1,0,2,0,0,5d930c88-c892-415f-ad92-27e75b4778eb,케이헬씨 요오드,주식회사 상상바이오,20200016052310,C,0,
"과민반응에의한코상태(코가려움,재채기,콧물)개선에도움을줄수있음(기타기능II)유산균증식및유해균억제･배변활동원활･|아연+프로바이오틱스","과민반응에의한코상태(코가려움,재채기,콧물)개선에도움을줄수있음(기타기능II)유산균증식및유해균억제･배변활동원활･장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요",아연+프로바이오틱스,MULTI_INGREDIENT,2,1,2,2,2,0,0,0,195ba575-eadc-4292-bc57-12448f7614be,코앤면역,(주)바이오리듬,2009002001446,B,0,
"병풀추출분말:노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을줄수있음,비알콜성간손상으로부터간건강에도움을줄|비타민B군","병풀추출분말:노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을줄수있음,비알콜성간손상으로부터간건강에도움을줄수있음.|비타민B1:탄수화물과에너지대사에필요.|비타민B2:체내에너지생성에필요.|비타민B6:단백질및아미노산이용에필요,혈액의호모시스테인수준을정상으로유지하는데필요.|비타민B12:정상적인엽산대사에필요.|나이아신:체내에너지생성에필요.|판토텐산:지방,탄수화물,단",비타민B군,SINGLE,2,1,2,1,2,0,0,0,986a7cb6-d364-4520-ae35-5f8444e7a382,코어 맥스,코스맥스바이오(주),200400200023808,A,0,
"[인삼]면역력증진,피로개선에도움을줄수있음|홍삼/인삼","[인삼]면역력증진,피로개선에도움을줄수있음",홍삼/인삼,SINGLE,2,1,2,1,2,0,0,0,0d112702-7c5d-40c1-bde2-233e96a78cbb,코어진스 백삼타블렛,(주)한풍네이처팜,20120019007693,A,0,
코엔자임Q10|항산화·높은혈압감소에도움을줄수있음비타민C|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을|비타민A+비타민C+비타민E+셀레늄+코엔자임Q10,코엔자임Q10|항산화·높은혈압감소에도움을줄수있음비타민C|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요셀레늄(또는셀렌)|유해산소로부터세포를보호하는데필요비타민A|어두운곳에서시각적응을위해필요|피부와점막을형성하고기능을유지하는데필요|상피세포의성장과발달에필요비타민E|항산화작용을하여유해산소로부터세포를보호하는데필요,비타민A+비타민C+비타민E+셀레늄+코엔자임Q10,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,6bf00ba7-0d44-4f1d-9e99-fbf2a6bbcb6d,코엔자임 볼란테,(주)케이지앤에프,20040016020209,B,0,
"코엔자임Q10:항산화,높은혈압감소에도움을줄수있음|코엔자임Q10","코엔자임Q10:항산화,높은혈압감소에도움을줄수있음",코엔자임Q10,SINGLE,2,2,2,1,2,0,0,0,352c24ee-10de-4134-916b-49c90399ef27,코엔자임Q10,(주)서흥헬스케어 2공장,2018001205610,A,0,
[코엔자임Q10]항산화·높은혈압감소에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[셀|비타민E+셀레늄+코엔자임Q10,[코엔자임Q10]항산화·높은혈압감소에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[셀렌]유해산소로부터세포를보호하는데필요,비타민E+셀레늄+코엔자임Q10,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,72a428e8-6560-4305-a482-ae20d347b88b,코엔자임Q10 듀얼케어 100mg,(주)한국씨엔에스팜,200400200073102,B,0,
[코엔자임Q10]항산화·높은혈압감소에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[나|비타민B군+비타민E+코엔자임Q10,"[코엔자임Q10]항산화·높은혈압감소에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[나이아신]체내에너지생성에필요[판토텐산]지방,탄수화물,단백질대사와에너지생성에필요[비타민B12]정상적인엽산대사에필요[비타민B6]단백질및아미노산이용에필요,혈액의호모시스테인수준을정상으로유지하는데필요[비타민B1]탄수화물과에너지대사에필요[비타민B2]체내에너지생성에",비타민B군+비타민E+코엔자임Q10,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,c028941a-f037-48d5-9c89-20d9fbb276de,코엔자임Q10 베이스,주식회사 노바렉스2공장,200600200081368,B,0,
[코엔자임Q10]|항산화·높은혈압감소에도움을줄수있음[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산|비타민A+비타민C+비타민E+셀레늄+코엔자임Q10,[코엔자임Q10]|항산화·높은혈압감소에도움을줄수있음[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[셀레늄]유해산소로부터세포를보호하는데필요[비타민A]|어두운곳에서시각적응을위해필요|피부와점막을형성하고기능을유지하는데필요|상피세포의성장과발달에필요,비타민A+비타민C+비타민E+셀레늄+코엔자임Q10,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,1bd9dc08-fe01-420d-a363-bae030f0d1a5,코엔자임볼란테,동서바이오팜(주) 안성공장,2022001137068,B,0,
"[코엔자임Q10]항산화,높은혈압감소에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요|비타민E+코엔자임Q10","[코엔자임Q10]항산화,높은혈압감소에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요",비타민E+코엔자임Q10,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,4575d3f2-e6de-4458-8979-5695820dc2fe,코큐텐 ,(주)한풍네이처팜,201200190071254,B,0,
